Group,Family,Scientific_name,Name_Status,Accepted_Name,Taxonomic_Note,Origin,FloraStatus,FloraPage,ConceptNum,Acronym
Dicotyledons,Amaranthaceae,Amaranthus californicus,Accepted,Amaranthus californicus,,native,Fully described,"vol2, pg65",169,AMACAL
Dicotyledons,Amaranthaceae,Amaranthus deflexus,Accepted,Amaranthus deflexus,,not naturalized,,,174,AMADEF
Dicotyledons,Amaranthaceae,Amaranthus graecizans,Misapplied,Amaranthus blitoides,,,,,176,AMAGRA
Dicotyledons,Amaranthaceae,Amaranthus hybridus,Accepted,Amaranthus hybridus,,uncertain,Fully described,"vol2, pg66",177,AMAHYB
Dicotyledons,Amaranthaceae,Amaranthus hypochondriacus,Accepted,Amaranthus hypochondriacus,,not naturalized,,,5045,AMAHYP
Dicotyledons,Amaranthaceae,Amaranthus powellii,Accepted,Amaranthus powellii,,native,Fully described,"vol2, pg66",181,AMAPOW
Dicotyledons,Amaranthaceae,Amaranthus retroflexus,Accepted,Amaranthus retroflexus,,native,Fully described,"vol2, pg66",183,AMARET
Dicotyledons,Amaranthaceae,Amaranthus viridus,Accepted,Amaranthus viridus,,not naturalized,,,12779,AMAVIR
Dicotyledons,Amaranthaceae,Atriplex argentea,Accepted,Atriplex argentea,Bare species,native,,,9895,ATRARG
Dicotyledons,Amaranthaceae,Atriplex argentea var. hillmanii,Accepted,Atriplex argentea var. hillmanii,,native,Fully described,"vol2, pg68",541,ATRARGHIL
Dicotyledons,Amaranthaceae,Atriplex canescens,Accepted,Atriplex canescens,Bare species,native,,,9896,ATRCAN
Dicotyledons,Amaranthaceae,Atriplex canescens ssp. canescens,Synonym,Atriplex canescens var. canescens,,,,,543,ATRCANCAN2
Dicotyledons,Amaranthaceae,Atriplex canescens var. canescens,Accepted,Atriplex canescens var. canescens,,native,Fully described,"vol2, pg68",543,ATRCANCAN
Dicotyledons,Amaranthaceae,Atriplex confertifolia,Accepted,Atriplex confertifolia,,native,Fully described,"vol2, pg68",544,ATRCON
Dicotyledons,Amaranthaceae,Atriplex dioica,Accepted,Atriplex dioica,,native,Fully described,"vol2, pg69",4857,ATRDIO
Dicotyledons,Amaranthaceae,Atriplex gardneri,Accepted,Atriplex gardneri,Bare species,native,,,9916,ATRGAR
Dicotyledons,Amaranthaceae,Atriplex gardneri var. falcata,Accepted,Atriplex gardneri var. falcata,,native,Fully described,"vol2, pg69",549,ATRGARFAL
Dicotyledons,Amaranthaceae,Atriplex gmelinii,Accepted,Atriplex gmelinii,Bare species,native,,,9893,ATRGME
Dicotyledons,Amaranthaceae,Atriplex gmelinii var. gmelinii,Accepted,Atriplex gmelinii var. gmelinii,,native,Fully described,"vol2, pg69",552,ATRGMEGME
Dicotyledons,Amaranthaceae,Atriplex hastata,Synonym,Atriplex prostrata,,,,,550,ATRHAS
Dicotyledons,Amaranthaceae,Atriplex heterosperma,Synonym,Atriplex micrantha,,,,,4849,ATRHET
Dicotyledons,Amaranthaceae,Atriplex hortensis,Accepted,Atriplex hortensis,,not naturalized,Fully described,"vol2, pg69",548,ATRHOR
Dicotyledons,Amaranthaceae,Atriplex hymenelytra,Accepted,Atriplex hymenelytra,,not naturalized,,,14242,ATRHYM
Dicotyledons,Amaranthaceae,Atriplex micrantha,Accepted,Atriplex micrantha,,naturalized,Fully described,"vol2, pg70",4849,ATRMIC
Dicotyledons,Amaranthaceae,Atriplex nuttallii var. falcata,Synonym,Atriplex gardneri var. falcata,,,,,549,ATRNUTFAL
Dicotyledons,Amaranthaceae,Atriplex patula,Accepted,Atriplex patula,,native,Fully described,"vol2, pg70",553,ATRPAT
Dicotyledons,Amaranthaceae,Atriplex patula var. hastata,Synonym,Atriplex prostrata,,,,,550,ATRPATHAS
Dicotyledons,Amaranthaceae,Atriplex patula var. obtusa,Synonym,Atriplex gmelinii var. gmelinii,,,,,552,ATRPATOBT
Dicotyledons,Amaranthaceae,Atriplex patula var. patula,Synonym,Atriplex patula,,,,,553,ATRPATPAT
Dicotyledons,Amaranthaceae,Atriplex powellii,Accepted,Atriplex powellii,,native,Fully described,"vol2, pg70",4704,ATRPOW
Dicotyledons,Amaranthaceae,Atriplex powellii var. powellii,Synonym,Atriplex powellii,,,,,4704,ATRPOWPOW
Dicotyledons,Amaranthaceae,Atriplex prostrata,Accepted,Atriplex prostrata,,native,Fully described,"vol2, pg71",550,ATRPRO
Dicotyledons,Amaranthaceae,Atriplex pusilla,Accepted,Atriplex pusilla,,native,Fully described,"vol2, pg71",556,ATRPUS
Dicotyledons,Amaranthaceae,Atriplex rosea,Accepted,Atriplex rosea,,naturalized,Fully described,"vol2, pg71",557,ATRROS
Dicotyledons,Amaranthaceae,Atriplex truncata,Accepted,Atriplex truncata,,native,Fully described,"vol2, pg72",559,ATRTRU
Dicotyledons,Amaranthaceae,Bassia hyssopifolia,Accepted,Bassia hyssopifolia,,naturalized,Fully described,"vol2, pg72",575,BASHYS
Dicotyledons,Amaranthaceae,Bassia scoparia,Accepted,Bassia scoparia,,naturalized,Fully described,"vol2, pg72",2240,BASSCO
Dicotyledons,Amaranthaceae,Beta vulgaris,Accepted,Beta vulgaris,,not naturalized,,,4413,BETVUL
Dicotyledons,Amaranthaceae,Beta vulgaris ssp. vulgaris,Synonym,Beta vulgaris,,,,,4413,BETVULVUL
Dicotyledons,Amaranthaceae,Blitum capitatum,Synonym,Chenopodium capitatum,,,,,9769,BLICAP
Dicotyledons,Amaranthaceae,Blitum hastatum,Synonym,Chenopodium capitatum var. parvicapitatum,,,,,4822,BLIHAS
Dicotyledons,Amaranthaceae,Blitum nuttallianum,Accepted,Blitum nuttallianum,,native,Fully described,"vol2, pg73",2748,BLINUT
Dicotyledons,Amaranthaceae,Blitum spathulatum,Accepted,Blitum spathulatum,,native,Fully described,"vol2, pg73",2755,BLISPA
Dicotyledons,Amaranthaceae,Blitum virgatum,Synonym,Chenopodium foliosum,,,,,1066,BLIVIR
Dicotyledons,Amaranthaceae,Chenopodiastrum simplex,Synonym,Chenopodium simplex,,,,,1075,CHESIM2
Dicotyledons,Amaranthaceae,Chenopodium album,Synonym,Chenopodium berlandieri var. zschackei,in part,,,,13775,CHEALB7CHEBERZSC
Dicotyledons,Amaranthaceae,Chenopodium album,Accepted,Chenopodium album,sensu stricto,naturalized,Fully described,"vol2, pg75",1052,CHEALB1
Dicotyledons,Amaranthaceae,Chenopodium album var. album,Synonym,Chenopodium album,,,,,1052,CHEALBALB
Dicotyledons,Amaranthaceae,Chenopodium ambrosioides,Synonym,Dysphania ambrosioides,,,,,1054,CHEAMB
Dicotyledons,Amaranthaceae,Chenopodium ambrosioides var. ambrosioides,Synonym,Dysphania ambrosioides,,,,,1054,CHEAMBAMB
Dicotyledons,Amaranthaceae,Chenopodium ambrosioides var. anthelminticum,Synonym,Dysphania ambrosioides,,,,,1054,CHEAMBANT
Dicotyledons,Amaranthaceae,Chenopodium atrovirens,Accepted,Chenopodium atrovirens,,native,Fully described,"vol2, pg75",1067,CHEATR
Dicotyledons,Amaranthaceae,Chenopodium berlandieri,Accepted,Chenopodium berlandieri,Bare species,native,,,13774,CHEBER
Dicotyledons,Amaranthaceae,Chenopodium berlandieri var. zschackei,Accepted,Chenopodium berlandieri var. zschackei,,native,Fully described,"vol2, pg75",13775,CHEBERZSC
Dicotyledons,Amaranthaceae,Chenopodium botrys,Synonym,Dysphania botrys,,,,,1057,CHEBOT
Dicotyledons,Amaranthaceae,Chenopodium capitatum,Accepted,Chenopodium capitatum,Bare species,native,,,9769,CHECAP
Dicotyledons,Amaranthaceae,Chenopodium capitatum var. capitatum,Accepted,Chenopodium capitatum var. capitatum,,not naturalized,,,1059,CHECAPCAP
Dicotyledons,Amaranthaceae,Chenopodium capitatum var. parvicapitatum,Accepted,Chenopodium capitatum var. parvicapitatum,,native,Fully described,"vol2, pg76",4822,CHECAPPAR
Dicotyledons,Amaranthaceae,Chenopodium chenopodioides,Accepted,Chenopodium chenopodioides,,naturalized,Fully described,"vol2, pg76",1060,CHECHE
Dicotyledons,Amaranthaceae,Chenopodium desiccatum,Accepted,Chenopodium desiccatum,,native,Fully described,"vol2, pg76",12835,CHEDES
Dicotyledons,Amaranthaceae,Chenopodium foliosum,Accepted,Chenopodium foliosum,,naturalized,Fully described,"vol2, pg77",1066,CHEFOL
Dicotyledons,Amaranthaceae,Chenopodium fremontii,Accepted,Chenopodium fremontii,,native,Fully described,"vol2, pg77",1068,CHEFRE
Dicotyledons,Amaranthaceae,Chenopodium fremontii var. atrovirens,Synonym,Chenopodium atrovirens,,,,,1067,CHEFREATR
Dicotyledons,Amaranthaceae,Chenopodium fremontii var. fremontii,Synonym,Chenopodium fremontii,,,,,1068,CHEFREFRE
Dicotyledons,Amaranthaceae,Chenopodium glaucum,Accepted,Chenopodium glaucum,,uncertain,Fully described,"vol2, pg77",1071,CHEGLA
Dicotyledons,Amaranthaceae,Chenopodium glaucum var. salinum,Synonym,Chenopodium glaucum,,,,,1071,CHEGLASAL
Dicotyledons,Amaranthaceae,Chenopodium humile,Synonym,Chenopodium rubrum var. humile,,,,,14585,CHEHUM
Dicotyledons,Amaranthaceae,Chenopodium hybridum,Misapplied,Chenopodium simplex,,,,,1075,CHEHYB
Dicotyledons,Amaranthaceae,Chenopodium incanum,Accepted,Chenopodium incanum,Bare species,not naturalized,,,14490,CHEINC
Dicotyledons,Amaranthaceae,Chenopodium incanum var. occidentale,Accepted,Chenopodium incanum var. occidentale,,not naturalized,,,14410,CHEINCOCC
Dicotyledons,Amaranthaceae,Chenopodium incognitum,Accepted,Chenopodium incognitum,,not naturalized,,,14659,CHEINC2
Dicotyledons,Amaranthaceae,Chenopodium leptophyllum,Accepted,Chenopodium leptophyllum,,native,Fully described,"vol2, pg77",1080,CHELEP
Dicotyledons,Amaranthaceae,Chenopodium leptophyllum var. leptophyllum,Synonym,Chenopodium leptophyllum,,,,,1080,CHELEPLEP
Dicotyledons,Amaranthaceae,Chenopodium leptophyllum var. oblongifolium,Synonym,Chenopodium desiccatum,,,,,12835,CHELEPOBL
Dicotyledons,Amaranthaceae,Chenopodium leptophyllum var. subglabrum,Misapplied,Chenopodium subglabrum,,,,,12987,CHELEPSUB
Dicotyledons,Amaranthaceae,Chenopodium multifida,Synonym,Dysphania multifida,orthographic variant,,,,4823,CHEMUL2
Dicotyledons,Amaranthaceae,Chenopodium multifidum,Synonym,Dysphania multifida,,,,,4823,CHEMUL
Dicotyledons,Amaranthaceae,Chenopodium murale,Accepted,Chenopodium murale,,not naturalized,,,1090,CHEMUR
Dicotyledons,Amaranthaceae,Chenopodium nevadense,Accepted,Chenopodium nevadense,,native,Fully described,"vol2, pg77",1095,CHENEV
Dicotyledons,Amaranthaceae,Corispermum hyssopifolium,Misapplied,Corispermum pacificum,,,,,12682,CORHYS7CORPAC
Dicotyledons,Amaranthaceae,Corispermum hyssopifolium,Misapplied,Corispermum americanum var. americanum,,,,,1209,CORHYS7CORAMEAME
Dicotyledons,Amaranthaceae,Corispermum pacificum,Accepted,Corispermum pacificum,,native,Fully described,"vol2, pg79",12682,CORPAC
Dicotyledons,Amaranthaceae,Corispermum villosum,Accepted,Corispermum villosum,,native,Fully described,"vol2, pg79",12643,CORVIL
Dicotyledons,Amaranthaceae,Dysphania ambrosioides,Accepted,Dysphania ambrosioides,,naturalized,Fully described,"vol2, pg80",1054,DYSAMB
Dicotyledons,Amaranthaceae,Dysphania anthelmintica,Synonym,Dysphania ambrosioides,,,,,1054,DYSANT
Dicotyledons,Amaranthaceae,Dysphania botrys,Accepted,Dysphania botrys,,naturalized,Fully described,"vol2, pg80",1057,DYSBOT
Dicotyledons,Amaranthaceae,Dysphania multifida,Accepted,Dysphania multifida,,not naturalized,,,4823,DYSMUL
Dicotyledons,Amaranthaceae,Dysphania pumilio,Accepted,Dysphania pumilio,,naturalized,Fully described,"vol2, pg80",1101,DYSPUM
Dicotyledons,Amaranthaceae,Echinopsilon hyssopifolium,Synonym,Bassia hyssopifolia,,,,,575,ECHHYS
Dicotyledons,Amaranthaceae,Eurotia lanata,Synonym,Krascheninnikovia lanata,,,,,1783,EURLAN
Dicotyledons,Amaranthaceae,Grayia spinosa,Accepted,Grayia spinosa,,native,Fully described,"vol2, pg81",558,GRASPI
Dicotyledons,Amaranthaceae,Halogeton glomeratus,Accepted,Halogeton glomeratus,,naturalized,Fully described,"vol2, pg81",1993,HALGLO
Dicotyledons,Amaranthaceae,Kochia americana,Synonym,Neokochia americana,,,,,2236,KOCAME
Dicotyledons,Amaranthaceae,Kochia scoparia,Synonym,Bassia scoparia,,,,,2240,KOCSCO
Dicotyledons,Amaranthaceae,Kochia scoparia ssp. scoparia,Synonym,Bassia scoparia,,,,,2240,KOCSCOSCO
Dicotyledons,Amaranthaceae,Kochia vestita,Synonym,Neokochia americana,,,,,2236,KOCVES
Dicotyledons,Amaranthaceae,Krascheninnikovia lanata,Accepted,Krascheninnikovia lanata,,native,Fully described,"vol2, pg82",1783,KRALAN
Dicotyledons,Amaranthaceae,Lipandra polysperma var. acutifolia,Synonym,Chenopodium polyspermum var. acutifolium,,,,,1100,LIPPOLACU
Dicotyledons,Amaranthaceae,Micromonolepis pusilla,Accepted,Micromonolepis pusilla,,native,Fully described,"vol2, pg82",2753,MICPUS
Dicotyledons,Amaranthaceae,Monolepis nuttalliana,Synonym,Blitum nuttallianum,,,,,2748,MONNUT
Dicotyledons,Amaranthaceae,Monolepis pusilla,Synonym,Micromonolepis pusilla,,,,,2753,MONPUS
Dicotyledons,Amaranthaceae,Monolepis spathulata,Synonym,Blitum spathulatum,,,,,2755,MONSPA2
Dicotyledons,Amaranthaceae,Neokochia americana,Accepted,Neokochia americana,,native,Fully described,"vol2, pg83",2236,NEOAME
Dicotyledons,Amaranthaceae,Nitrophila occidentalis,Accepted,Nitrophila occidentalis,,native,Fully described,"vol2, pg83",2824,NITOCC
Dicotyledons,Amaranthaceae,Oxybasis chenopodioides,Synonym,Chenopodium chenopodioides,,,,,1060,OXYCHE
Dicotyledons,Amaranthaceae,Oxybasis glauca ssp. glauca,Synonym,Chenopodium glaucum,,,,,1071,OXYGLAGLA
Dicotyledons,Amaranthaceae,Oxybasis glauca ssp. salina,Synonym,Chenopodium glaucum,,,,,1071,OXYGLASAL
Dicotyledons,Amaranthaceae,Oxybasis rubra var. humilis,Synonym,Chenopodium rubrum var. humile,,,,,14585,OXYRUBHUM
Dicotyledons,Amaranthaceae,Roubieva multifida,Synonym,Dysphania multifida,,,,,4823,ROUMUL
Dicotyledons,Amaranthaceae,Salicornia ambigua,Synonym,Sarcocornia perennis,,,,,12185,SALAMB
Dicotyledons,Amaranthaceae,Salicornia pacifica,Synonym,Sarcocornia perennis,,,,,12185,SALPAC
Dicotyledons,Amaranthaceae,Salicornia perennis,Synonym,Sarcocornia perennis,,,,,12185,SALPER
Dicotyledons,Amaranthaceae,Salicornia rubra,Accepted,Salicornia rubra,,native,Fully described,"vol2, pg84",12164,SALRUB2
Dicotyledons,Amaranthaceae,Salsola kali,Misapplied,Salsola tragus,,,,,3641,SALKAL7SALTRA
Dicotyledons,Amaranthaceae,Salsola kali,Accepted,Salsola kali,Bare species,not naturalized,,,9226,SALKAL1
Dicotyledons,Amaranthaceae,Salsola kali ssp. kali,Synonym,Salsola tragus,,,,,3641,SALKALKAL
Dicotyledons,Amaranthaceae,Salsola kali ssp. pontica,Accepted,Salsola kali ssp. pontica,,not naturalized,,,4615,SALKALPON
Dicotyledons,Amaranthaceae,Salsola kali var. tenuifolia,Misapplied,Salsola tragus,,,,,3641,SALKALTEN
Dicotyledons,Amaranthaceae,Salsola tragus,Accepted,Salsola tragus,,naturalized,Fully described,"vol2, pg84",3641,SALTRA
Dicotyledons,Amaranthaceae,Sarcocornia perennis,Accepted,Sarcocornia perennis,,native,Fully described,"vol2, pg85",12185,SARPER
Dicotyledons,Amaranthaceae,Suaeda calceoliformis,Accepted,Suaeda calceoliformis,,native,Fully described,"vol2, pg85",4012,SUACAL
Dicotyledons,Amaranthaceae,Suaeda depressa,Synonym,Suaeda calceoliformis,,,,,4012,SUADEP
Dicotyledons,Amaranthaceae,Suaeda depressa var. depressa,Synonym,Suaeda calceoliformis,,,,,4012,SUADEPDEP
Dicotyledons,Amaranthaceae,Suaeda depressa var. erecta,Synonym,Suaeda calceoliformis,,,,,4012,SUADEPERE
Dicotyledons,Amaranthaceae,Suaeda fruticosa,Synonym,Suaeda nigra,,,,,4013,SUAFRU
Dicotyledons,Amaranthaceae,Suaeda intermedia,Synonym,Suaeda nigra,,,,,4013,SUAINT
Dicotyledons,Amaranthaceae,Suaeda maritima,Synonym,Suaeda calceoliformis,,,,,4012,SUAMAR
Dicotyledons,Amaranthaceae,Suaeda moquinii,Synonym,Suaeda nigra,,,,,4013,SUAMOQ
Dicotyledons,Amaranthaceae,Suaeda nigra,Accepted,Suaeda nigra,,native,Fully described,"vol2, pg85",4013,SUANIG
Dicotyledons,Amaranthaceae,Suaeda occidentalis,Synonym,Suaeda calceoliformis,,,,,4012,SUAOCC
Dicotyledons,Amaranthaceae,Suaeda torreyana,Synonym,Suaeda nigra,,,,,4013,SUATOR
Dicotyledons,Anacardiaceae,Cotinus coggygria,Accepted,Cotinus coggygria,,not naturalized,,,13888,COTCOG
Dicotyledons,Anacardiaceae,Rhus aromatica,Accepted,Rhus aromatica,,native,Fully described,"vol2, pg87",3495,RHUARO
Dicotyledons,Anacardiaceae,Rhus aromatica var. aromatica,Synonym,Rhus aromatica,,,,,3495,RHUAROARO
Dicotyledons,Anacardiaceae,Rhus diversiloba,Synonym,Toxicodendron diversilobum,,,,,4097,RHUDIV
Dicotyledons,Anacardiaceae,Rhus glabra,Accepted,Rhus glabra,,native,Fully described,"vol2, pg87",3489,RHUGLA
Dicotyledons,Anacardiaceae,Rhus glabra var. occidentalis,Synonym,Rhus glabra,,,,,3489,RHUGLAOCC
Dicotyledons,Anacardiaceae,Rhus radicans,Misapplied,Toxicodendron rydbergii,,,,,4107,RHURAD
Dicotyledons,Anacardiaceae,Rhus toxicodendron,Misapplied,Toxicodendron rydbergii,,,,,4107,RHUTOX
Dicotyledons,Anacardiaceae,Rhus trilobata,Synonym,Rhus aromatica,,,,,3495,RHUTRI
Dicotyledons,Anacardiaceae,Rhus trilobata var. trilobata,Synonym,Rhus aromatica,,,,,3495,RHUTRITRI
Dicotyledons,Anacardiaceae,Toxicodendron diversilobum,Accepted,Toxicodendron diversilobum,,native,Fully described,"vol2, pg87",4097,TOXDIV
Dicotyledons,Anacardiaceae,Toxicodendron diversilobum × Toxicodendron rydbergii,Accepted,Toxicodendron diversilobum × Toxicodendron rydbergii,,native,,,12753,TOXDIV×TOXRYD
Dicotyledons,Anacardiaceae,Toxicodendron radicans var. rydbergii,Synonym,Toxicodendron rydbergii,,,,,4107,TOXRADRYD
Dicotyledons,Anacardiaceae,Toxicodendron rydbergii,Accepted,Toxicodendron rydbergii,,native,Fully described,"vol2, pg87",4107,TOXRYD
Dicotyledons,Apiaceae,Aegopodium podagraria,Accepted,Aegopodium podagraria,,not naturalized,,,4447,AEGPOD
Dicotyledons,Apiaceae,Anethum graveolens,Accepted,Anethum graveolens,,not naturalized,Fully described,"vol2, pg88",4448,ANEGRA2
Dicotyledons,Apiaceae,Angelica arguta,Accepted,Angelica arguta,,native,Fully described,"vol2, pg90",193,ANGARG
Dicotyledons,Apiaceae,Angelica canbyi,Accepted,Angelica canbyi,,native,Fully described,"vol2, pg90",200,ANGCAN
Dicotyledons,Apiaceae,Angelica genuflexa,Accepted,Angelica genuflexa,,native,Fully described,"vol2, pg91",211,ANGGEN
Dicotyledons,Apiaceae,Angelica hendersonii,Accepted,Angelica hendersonii,,native,Fully described,"vol2, pg91",213,ANGHEN
Dicotyledons,Apiaceae,Angelica lucida,Accepted,Angelica lucida,,native,Fully described,"vol2, pg91",219,ANGLUC
Dicotyledons,Apiaceae,Angelica tomentosa,Accepted,Angelica tomentosa,,native,Fully described,"vol2, pg91",245,ANGTOM
Dicotyledons,Apiaceae,Anthriscus caucalis,Accepted,Anthriscus caucalis,,naturalized,Fully described,"vol2, pg92",240,ANTCAU
Dicotyledons,Apiaceae,Anthriscus scandicina,Synonym,Anthriscus caucalis,,,,,240,ANTSCA
Dicotyledons,Apiaceae,Anthriscus sylvestris,Accepted,Anthriscus sylvestris,,not naturalized,Fully described,"vol2, pg92",5046,ANTSYL
Dicotyledons,Apiaceae,Apium graveolens,Accepted,Apium graveolens,,not naturalized,,,4482,APIGRA
Dicotyledons,Apiaceae,Apium graveolens var. dulce,Synonym,Apium graveolens,,,,,4482,APIGRADUL
Dicotyledons,Apiaceae,Berula erecta,Accepted,Berula erecta,,native,Fully described,"vol2, pg93",588,BERERE
Dicotyledons,Apiaceae,Berula erecta var. incisa,Synonym,Berula erecta,,,,,588,BEREREINC
Dicotyledons,Apiaceae,Berula incisa,Synonym,Berula erecta,,,,,588,BERINC2
Dicotyledons,Apiaceae,Bupleurum americanum,Accepted,Bupleurum americanum,,native,Fully described,"vol2, pg93",689,BUPAME
Dicotyledons,Apiaceae,Bupleurum fontanesii,Synonym,Bupleurum odontites,,,,,13124,BUPFON
Dicotyledons,Apiaceae,Bupleurum odontites,Accepted,Bupleurum odontites,,not naturalized,,,13124,BUPODO
Dicotyledons,Apiaceae,Bupleurum rotundifolium,Accepted,Bupleurum rotundifolium,,not naturalized,,,13919,BUPROT
Dicotyledons,Apiaceae,Carum carvi,Accepted,Carum carvi,,not naturalized,,,743,CARCAR
Dicotyledons,Apiaceae,Caucalis microcarpa,Synonym,Yabea microcarpa,,,,,871,CAUMIC
Dicotyledons,Apiaceae,Centella erecta,Accepted,Centella erecta,,not naturalized,,,14519,CENERE
Dicotyledons,Apiaceae,Chaerophyllum temulum,Accepted,Chaerophyllum temulum,,not naturalized,,,14428,CHATEM
Dicotyledons,Apiaceae,Cicuta bulbifera,Accepted,Cicuta bulbifera,,native,Fully described,"vol2, pg94",1126,CICBUL
Dicotyledons,Apiaceae,Cicuta douglasii,Accepted,Cicuta douglasii,,native,Fully described,"vol2, pg94",1130,CICDOU
Dicotyledons,Apiaceae,Cicuta maculata,Accepted,Cicuta maculata,Bare species,native,,,9002,CICMAC
Dicotyledons,Apiaceae,Cicuta maculata var. angustifolia,Accepted,Cicuta maculata var. angustifolia,,native,Fully described,"vol2, pg94",1137,CICMACANG
Dicotyledons,Apiaceae,Cnidium monnieri,Accepted,Cnidium monnieri,,not naturalized,,,14526,CNIMON
Dicotyledons,Apiaceae,Conioselinum chinense,Synonym,Conioselinum pacificum,,,,,1230,CONCHI
Dicotyledons,Apiaceae,Conioselinum gmelinii,Synonym,Conioselinum pacificum,,,,,1230,CONGME
Dicotyledons,Apiaceae,Conioselinum pacificum,Accepted,Conioselinum pacificum,,native,Fully described,"vol2, pg95",1230,CONPAC
Dicotyledons,Apiaceae,Conioselinum scopulorum,Accepted,Conioselinum scopulorum,,native,Fully described,"vol2, pg95",4552,CONSCO
Dicotyledons,Apiaceae,Conium maculatum,Accepted,Conium maculatum,,naturalized,Fully described,"vol2, pg96",1216,CONMAC
Dicotyledons,Apiaceae,Coriandrum sativum,Accepted,Coriandrum sativum,,not naturalized,,,4973,CORSAT
Dicotyledons,Apiaceae,Cyclospermum leptophyllum,Accepted,Cyclospermum leptophyllum,,not naturalized,,,14530,CYCLEP
Dicotyledons,Apiaceae,Cymopterus acaulis,Synonym,Cymopterus glomeratus,illegitimate name,,,,1334,CYMACA
Dicotyledons,Apiaceae,Cymopterus acaulis var. acaulis,Synonym,Cymopterus glomeratus,,,,,1334,CYMACAACA
Dicotyledons,Apiaceae,Cymopterus acaulis var. greeleyorum,Synonym,Cymopterus glomeratus,,,,,1334,CYMACAGRE
Dicotyledons,Apiaceae,Cymopterus bipinnatus,Synonym,Cymopterus nivalis,,,,,4449,CYMBIP
Dicotyledons,Apiaceae,Cymopterus corrugatus,Accepted,Cymopterus corrugatus,,native,Fully described,"vol2, pg97",1340,CYMCOR
Dicotyledons,Apiaceae,Cymopterus foeniculaceus,Synonym,Cymopterus terebinthinus var. foeniculaceus,,,,,1365,CYMFOE
Dicotyledons,Apiaceae,Cymopterus glomeratus,Accepted,Cymopterus glomeratus,,native,Fully described,"vol2, pg97",1334,CYMGLO
Dicotyledons,Apiaceae,Cymopterus ibapensis,Synonym,Cymopterus longipes var. ibapensis,,,,,1367,CYMIBA
Dicotyledons,Apiaceae,Cymopterus longipes,Accepted,Cymopterus longipes,Bare species,native,,,9963,CYMLON
Dicotyledons,Apiaceae,Cymopterus longipes var. ibapensis,Accepted,Cymopterus longipes var. ibapensis,,native,Fully described,"vol2, pg97",1367,CYMLONIBA
Dicotyledons,Apiaceae,Cymopterus nivalis,Accepted,Cymopterus nivalis,,native,Fully described,"vol2, pg97",4449,CYMNIV
Dicotyledons,Apiaceae,Cymopterus petraeus,Accepted,Cymopterus petraeus,,native,Fully described,"vol2, pg97",1358,CYMPET
Dicotyledons,Apiaceae,Cymopterus purpurascens,Accepted,Cymopterus purpurascens,,native,Fully described,"vol2, pg97",4512,CYMPUR
Dicotyledons,Apiaceae,Cymopterus terebinthinus,Accepted,Cymopterus terebinthinus,,native,Fully described,"vol2, pg98",9004,CYMTER
Dicotyledons,Apiaceae,Cymopterus terebinthinus var. foeniculaceus,Accepted,Cymopterus terebinthinus var. foeniculaceus,,native,Fully described,"vol2, pg98",1365,CYMTERFOE
Dicotyledons,Apiaceae,Cymopterus terebinthinus var. petraeus,Synonym,Cymopterus petraeus,,,,,1358,CYMTERPET
Dicotyledons,Apiaceae,Cymopterus terebinthinus var. terebinthinus,Accepted,Cymopterus terebinthinus var. terebinthinus,,native,Fully described,"vol2, pg98",1366,CYMTERTER
Dicotyledons,Apiaceae,Cymopterus watsonii,Synonym,Cymopterus longipes var. ibapensis,,,,,1367,CYMWAT
Dicotyledons,Apiaceae,Daucus carota,Accepted,Daucus carota,,naturalized,Fully described,"vol2, pg99",1369,DAUCAR
Dicotyledons,Apiaceae,Daucus pusillus,Accepted,Daucus pusillus,,native,Fully described,"vol2, pg99",1376,DAUPUS
Dicotyledons,Apiaceae,Eryngium alismifolium,Accepted,Eryngium alismifolium,,native,Fully described,"vol2, pg100",1603,ERYALI
Dicotyledons,Apiaceae,Eryngium articulatum,Accepted,Eryngium articulatum,,native,Fully described,"vol2, pg100",1607,ERYART
Dicotyledons,Apiaceae,Eryngium petiolatum,Accepted,Eryngium petiolatum,,native,Fully described,"vol2, pg100",1719,ERYPET
Dicotyledons,Apiaceae,Foeniculum vulgare,Accepted,Foeniculum vulgare,,naturalized,Fully described,"vol2, pg101",1817,FOEVUL
Dicotyledons,Apiaceae,Glehnia leiocarpa,Accepted,Glehnia leiocarpa,,native,Fully described,"vol2, pg101",1943,GLELEI
Dicotyledons,Apiaceae,Glehnia littoralis ssp. leiocarpa,Synonym,Glehnia leiocarpa,,,,,1943,GLELITLEI
Dicotyledons,Apiaceae,Heracleum lanatum,Synonym,Heracleum maximum,,,,,2040,HERLAN
Dicotyledons,Apiaceae,Heracleum mantegazzianum,Accepted,Heracleum mantegazzianum,,not naturalized,,,4832,HERMAN
Dicotyledons,Apiaceae,Heracleum maximum,Accepted,Heracleum maximum,,native,Fully described,"vol2, pg102",2040,HERMAX
Dicotyledons,Apiaceae,Ligusticum apiifolium,Accepted,Ligusticum apiifolium,,native,Fully described,"vol2, pg103",2352,LIGAPI
Dicotyledons,Apiaceae,Ligusticum californicum,Accepted,Ligusticum californicum,,native,Fully described,"vol2, pg103",2366,LIGCAL
Dicotyledons,Apiaceae,Ligusticum canbyi,Accepted,Ligusticum canbyi,,native,Fully described,"vol2, pg103",2364,LIGCAN
